952,Кременецький лісотехнічний коледж,КЛТК,0,994006,Державна,Міністерство освіти і науки України,Коледж,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ, КРЕМЕНЕЦЬКИЙ РАЙОН/М.КРЕМЕНЕЦЬ, БІЛОКРИНИЦЯ, 47013: Молодіжна ,(03546) 523 70, 523 11, 524 04,kltk1892@gmail.com,Ляховець Микола Володимирович,директор,,
953,"Коледж хореографічного мистецтва ""Київська муніципальна академія танцю імені Сержа Лифаря""",КМАТ імені Сержа Лифаря,0,30382088,Комунальна,Виконавчий орган Київської міської ради (Київська міська державна адміністрація),Технікум (училище),М.КИЇВ,М.КИЇВ, ДЕСНЯНСЬКИЙ, ДЕСНЯНСЬКИЙ, 02232: Данькевича 4-А,(044) 5308757; 5354425,INFO@dance-academy.com.ua,Лягущенко Андрій Геннадійович,директор,,,,
954,"Відокремлений підрозділ Національного університету біоресурсів і природокористування України ""Ірпінський економічний коледж""","ВП НУБіП України ""Ірпінський економічний коледж""",7,33295386,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ, ІРПІНЬ, ІРПІНЬ, 08200: Гагаріна 9,459762003,iek@irpin.com,Михайлов Сергій Іванович,директор,,,,
955,Львівська філія Дніпропетровського національного університету залізничного транспорту імені академіка В. Лазаряна,,280,33338211,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ЛЬВІВ, ЗАЛІЗНИЧНИЙ, 79052: Іванни Блажкевич 12-А,0322 267 04 86, 226 01 47,lfdiit@ukr.net,Довганюк Степан Степанович,директор,,,
956,"Державний вищий навчальний заклад ""Київський транспортно-економічний коледж"" Національного транспортного університету","ДВНЗ ""КТЕК"" НТУ",24,38488246,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, ГОЛОСІЇВСЬКИЙ, ГОЛОСІЇВСЬКИЙ, 03040: Васильківська 20,(044) 257 23 38, (044) 257 23 95,ktek@ktek.kiev.ua,Шульга Наталія Дмитрівна,директор,,,
957,"Комунальний вищий навчальний заклад Київської обласної ради ""Чорнобильський медичний коледж""","КВНЗ КОР ""Чорнобильський медичний коледж""",0,2011344,Комунальна,Управління (головне управління) охорони здоров`я обласної державної адміністрації,Коледж,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ, ЯГОТИНСЬКИЙ РАЙОН/М.ЯГОТИН, ЯГОТИН, 07700: Вокзальна 2,(04575) 5 48 42,meduch@ukrpack.net,Сосюкало Микола Петрович,директор,,,,
958,Новоушицький коледж Подільського державного аграрно-технічного університету,НК ПДПТУ,177,34114840,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ХМЕЛЬНИЦЬКА ОБЛАСТЬ/М.ХМЕЛЬНИЦЬКИЙ,ХМЕЛЬНИЦЬКА ОБЛАСТЬ/М.ХМЕЛЬНИЦЬКИЙ, НОВОУШИЦЬКИЙ РАЙОН/СМТ НОВА УШИЦЯ, НОВА УШИЦЯ, 36200: Подільська 34,0384 73 00 67,ntpu_@ukrpost.ua,Альльонов Олександр Михайлович,директор,,,,
959,"Відокремлений структурний підрозділ ""Комсомольський індустріальний технікум Державного вищого навчального закладу ""Приазовський державний технічний університет""",КІТ ПДТУ,42,35841244,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК, СТАРОБЕШІВСЬКИЙ РАЙОН/СМТ СТАРОБЕШЕВЕ, КОМСОМОЛЬСЬКЕ, 87250: Маяковського 9,(06253) 5 25 56, 5 21 01,kitkoms@ukrpost.ua,Каненко Олександр Васильович,директор,,,
960,Хустський технічний коледж Товариства сприяння оборони України,ХУСТЕК ТСОУ,0,2724481,Приватна,Департамент освіти і науки Закарпатської обласної державної адміністрації,Коледж,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД, ХУСТ, ХУСТ, 90400: Львівська 239,(03142) 5-40-13,khustek@ukr.net,Яськів Михайло Миколайович,директор,,,,
961,Київський коледж міського господарства Академії муніципального управління,ККМГАМУ,152,26477001,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, ПЕЧЕРСЬКИЙ, ПЕЧЕРСЬКИЙ, 01601: Івана Кудрі 33, корпус 1,(044) 529-02-06,koledg@amu.edu.ua,Романова Маргарита Іванівна,директор,,,
962,Полтавська філія Національного університету харчових технологій,ПФ НУХТ,47,26026341,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА, ПОЛТАВА, КИЇВСЬКИЙ, 36039: Пушкіна 56,05322 2 05 93,pzfnucht@ukr.net,Ястреба Сергій Петрович,директор,,,,
963,Шепетівський коледж Подільського державного аграрно-технічного університету,Шепетівський коледж ПДАТУ,177,34363226,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ХМЕЛЬНИЦЬКА ОБЛАСТЬ/М.ХМЕЛЬНИЦЬКИЙ,ХМЕЛЬНИЦЬКА ОБЛАСТЬ/М.ХМЕЛЬНИЦЬКИЙ, ШЕПЕТІВКА, ШЕПЕТІВКА, 30400: Миру 25,0384052507; 51299,shep_teh@ukrpost.ua,Тетеря Ігор Анатолійович,директор,,,,
964,Одеський автомобільно - дорожній коледж Одеського національного політехнічного університету,ОАДК ОНПУ,203,3450732,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА, ОДЕСА, ПРИМОРСЬКИЙ, 65045: Тираспольська 6,487265858,oadt@ukr.net,Мироненко Сергій Володимирович,директор,,,,
965,Луганське обласне медичне училище,,0,21792755,Комунальна,Міністерство охорони здоров`я України,Технікум (училище),ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, ЛУГАНСЬК, ЛУГАНСЬК, 91016: Советська 70,(0642) 58-05-20,p_lmu@net.lg.ua,Стародубцев Олександр Петрович,директор,,,,
966,Міжгірський медичний коледж,,0,2010729,Комунальна,Обласна рада,Коледж,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД, МІЖГІРСЬКИЙ РАЙОН/СМТ МІЖГІР'Я, МІЖГІР'Я, 90000: Шевченка 82,314621576,medkoledg@meta.ua,Івлєва Вікторія Володимирівна,директор,,,,
967,Рівненське музичне училище Рівненського державного гуманітарного університету,,40,25736883,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ, РІВНЕ, РІВНЕ, 33028: Степана Бандери 6,(0362)63-39-46,rmu-rdgu@ukr.net,Бортнік Анатолій Сергійович,директор,,,,
